query_id,corpus_id
q00071,PG20230174
q00071,DAL20230622
q00071,PG20230327
q00071,PG20230171
q00071,PG20230616
q00071,PG20231059
q00071,PG20231056
q00071,UNH20230491
q00071,UNH20230210
q00071,PG20230555
q00072,PG20230519
q00072,PG20230267
q00072,PG20230351
q00072,PG20230338
q00072,PG20230805
q00072,PG20230221
q00072,PG20230298
q00072,PG20230290
q00072,PG20230616
q00072,PG20230347
q00073,PG20230527
q00073,PG20231059
q00073,PG20230616
q00073,PG20231056
q00073,PG20230239
q00073,PG20230171
q00073,PG20230004
q00073,PG20231036
q00073,PG20230174
q00073,PG20230197
q00074,DAL20230363
q00074,DAL20230399
q00074,DAL20230065
q00074,DAL20230354
q00074,DAL20231360
q00074,DAL20230364
q00074,DAL20230353
q00074,DAL20230020
q00074,DAL20230064
q00074,BRK.A20231691
q00075,DAL20231360
q00075,DAL20230354
q00075,DAL20231354
q00075,DAL20230065
q00075,DAL20230353
q00075,DAL20230363
q00075,DAL20231363
q00075,DAL20231356
q00075,DAL20231366
q00075,DAL20231404
q00076,DAL20230365
q00076,DAL20230064
q00076,DAL20231254
q00076,DAL20230116
q00076,DAL20231903
q00076,DAL20231902
q00076,DAL20231877
q00076,DAL20231901
q00076,DAL20230237
q00076,DAL20231904
q00077,DAL20230380
q00077,DAL20231612
q00077,DAL20231926
q00077,DAL20231927
q00077,DAL20231928
q00077,DAL20231611
q00077,DAL20231921
q00077,DAL20231924
q00077,DAL20231920
q00077,DAL20230379
q00078,DAL20230462
q00078,DAL20230015
q00078,DAL20230036
q00078,DAL20230037
q00078,DAL20230142
q00078,DAL20230459
q00078,DAL20231183
q00078,DAL20230466
q00078,DAL20230025
q00078,DAL20230278
q00079,DAL20230643
q00079,DAL20231142
q00079,DAL20230040
q00079,DAL20230053
q00079,DAL20230399
q00079,DAL20230233
q00079,DAL20230365
q00079,DAL20231280
q00079,DAL20230479
q00079,DAL20230036
q00080,DAL20231404
q00080,DAL20230501
q00080,DAL20230580
q00080,DAL20230952
q00080,DAL20230223
q00080,DAL20231183
q00080,DAL20230593
q00080,DAL20230525
q00080,DAL20230425
q00080,DAL20231807
q00081,DAL20230593
q00081,DAL20230513
q00081,DAL20230710
q00081,DAL20230223
q00081,DAL20230462
q00081,DAL20231650
q00081,DAL20230423
q00081,DAL20230425
q00081,DAL20230776
q00081,DAL20230450
q00082,DAL20230608
q00082,LIN20230557
q00082,ADBE20231125
q00082,PG20230428
q00082,LIN20231289
q00082,DAL20230522
q00082,MSFT20231297
q00082,DAL20231090
q00082,DAL20230662
q00082,PG20230429
q00083,META20230893
q00083,DAL20230609
q00083,DAL20231597
q00083,DAL20230462
q00083,DAL20230379
q00083,DAL20231598
q00083,ADBE20230704
q00083,DAL20230593
q00083,DAL20230608
q00083,DAL20231278
q00084,DAL20231451
q00084,DAL20230615
q00084,DAL20230610
q00084,DAL20230604
q00084,DAL20231446
q00084,DAL20231435
q00084,DAL20230617
q00084,DAL20231441
q00084,DAL20230614
q00084,DAL20231450
q00085,DAL20230399
q00085,HD20230331
q00085,DAL20230403
q00085,DAL20230835
q00085,DAL20231847
q00085,DAL20231901
q00085,DAL20230628
q00085,V20231499
q00085,JPM20237312
q00085,DAL20230629
q00086,DAL20231155
q00086,DAL20230647
q00086,DAL20231144
q00086,DAL20230640
q00086,DAL20230662
q00086,DAL20230648
q00086,DAL20231156
q00086,DAL20231278
q00086,DAL20230040
q00086,DAL20230074
q00087,DAL20231089
q00087,DAL20231088
q00087,HD20230746
q00087,DAL20231268
q00087,DAL20231091
q00087,DAL20231094
q00087,DAL20230662
q00087,DAL20231070
q00087,DAL20230065
q00087,DAL20230660
q00088,DAL20231109
q00088,HD20230798
q00088,V20230976
q00088,DAL20231268
q00088,META20231230
q00088,JNJ20230931
q00088,DAL20230646
q00088,DAL20231143
q00088,DAL20230065
q00088,DAL20230647
q00089,TSLA20230433
q00089,TSLA20230362
q00089,TSLA20230428
q00089,TSLA20230012
q00089,TSLA20230585
q00089,TSLA20230011
q00089,TSLA20230364
q00089,TSLA20230144
q00089,TSLA20230380
q00089,TSLA20230836
q00090,TSLA20230585
q00090,TSLA20231475
q00090,TSLA20230587
q00090,TSLA20230433
q00090,AMZN20230423
q00090,TSLA20230570
q00090,TSLA20230168
q00090,TSLA20230586
q00090,TSLA20230182
q00090,TSLA20230337
q00091,TSLA20230391
q00091,META20230893
q00091,MSFT20230716
q00091,TSLA20230527
q00091,TSLA20230585
q00091,TSLA20230382
q00091,AAPL20230331
q00091,TSLA20230544
q00091,JPM20231673
q00091,TSLA20230349
q00092,TSLA20230391
q00092,META20230893
q00092,TSLA20230382
q00092,TSLA20230527
q00092,TSLA20230190
q00092,TSLA20230178
q00092,TSLA20230274
q00092,TSLA20230521
q00092,TSLA20230170
q00092,TSLA20230301
q00093,TSLA20230380
q00093,TSLA20230081
q00093,TSLA20230332
q00093,TSLA20230082
q00093,TSLA20230011
q00093,TSLA20230381
q00093,TSLA20230792
q00093,TSLA20230012
q00093,TSLA20230042
q00093,TSLA20230205
q00094,TSLA20231538
q00094,TSLA20230585
q00094,TSLA20230362
q00094,TSLA20231079
q00094,TSLA20230380
q00094,TSLA20231078
q00094,TSLA20230011
q00094,AMZN20230808
q00094,TSLA20230433
q00094,BRK.A20231642
q00095,TSLA20231469
q00095,TSLA20231468
q00095,TSLA20231459
q00095,TSLA20231457
q00095,TSLA20231470
q00095,TSLA20231466
q00095,TSLA20231458
q00095,TSLA20231451
q00095,TSLA20231462
q00095,TSLA20231454
q00096,BRK.A20231679
q00096,TSLA20231108
q00096,JPM20231673
q00096,TSLA20230585
q00096,HD20230896
q00096,TSLA20230349
q00096,TSLA20230836
q00096,UNH20231008
q00096,JNJ20231008
q00096,NVDA20231287
q00097,TSLA20230343
q00097,AMZN20231108
q00097,META20231688
q00097,JNJ20231465
q00097,JNJ20232204
q00097,UNH20231476
q00097,MSFT20231607
q00097,AMZN20231148
q00097,AMZN20230285
q00097,TSLA20230349
q00098,TSLA20230139
q00098,TSLA20230792
q00098,TSLA20230361
q00098,TSLA20230568
q00098,TSLA20230004
q00098,TSLA20230158
q00098,TSLA20230012
q00098,TSLA20230190
q00098,TSLA20230064
q00098,TSLA20230343
q00099,NFLX20230311
q00099,NFLX20230772
q00099,NFLX20230015
q00099,NFLX20230006
q00099,NFLX20230692
q00099,NFLX20230268
q00099,NFLX20230041
q00099,NFLX20230257
q00099,NFLX20230261
q00099,NFLX20230749
q00100,NFLX20230258
q00100,NFLX20230692
q00100,NFLX20230006
q00100,NFLX20230509
q00100,NFLX20230539
q00100,NFLX20230564
q00100,NFLX20230578
q00100,NFLX20230624
q00100,NFLX20230662
q00100,NFLX20230688
q00101,NFLX20230720
q00101,NFLX20230692
q00101,NFLX20230006
q00101,NFLX20230059
q00101,NFLX20230103
q00101,NFLX20230061
q00101,NFLX20230011
q00101,NFLX20230044
q00101,NFLX20230009
q00101,NFLX20230424
q00102,NFLX20230390
q00102,NFLX20230990
q00102,NFLX20230989
q00102,NFLX20230389
q00102,NFLX20231001
q00102,NFLX20231000
q00102,GOOGL20230708
q00102,NFLX20230387
q00102,NFLX20230837
q00102,GOOGL20231540
q00103,NFLX20230390
q00103,NFLX20231000
q00103,NFLX20231001
q00103,NFLX20230387
q00103,NFLX20230389
q00103,GOOGL20230708
q00103,NFLX20230123
q00103,NFLX20230990
q00103,NFLX20230989
q00103,GOOGL20231540
q00104,ADBE20231034
q00104,META20231230
q00104,DAL20231109
q00104,META20230658
q00104,GOOGL20231043
q00104,AMZN20230762
q00104,NFLX20230328
q00104,JNJ20230931
q00104,NFLX20230723
q00104,META20230808
q00105,NFLX20230015
q00105,NFLX20230268
q00105,NFLX20230257
q00105,NFLX20231178
q00105,NFLX20230269
q00105,NFLX20230267
q00105,NFLX20230692
q00105,NFLX20230749
q00105,NFLX20230006
q00105,NFLX20230720
q00106,CPNG20230676
q00106,DAL20230422
q00106,PG20230301
q00106,AMZN20230365
q00106,PG20230325
q00106,PG20230313
q00106,GOOGL20230634
q00106,UNH20230372
q00106,LIN20230305
q00106,LIN20230308
q00107,NFLX20230311
q00107,NFLX20230772
q00107,NFLX20230749
q00107,NFLX20230006
q00107,NFLX20230015
q00107,NFLX20230269
q00107,NFLX20230692
q00107,NFLX20230268
q00107,NFLX20230257
q00107,GOOGL20231145
q00108,MSFT20231610
q00108,MSFT20231609
q00108,JNJ20230244
q00108,JNJ20230524
q00108,JNJ20231469
q00108,NVDA20231518
q00108,NVDA20230611
q00108,GOOGL20230327
q00108,NVDA20230610
q00108,META20230585
q00109,HD20230025
q00109,HD20230027
q00109,HD20230024
q00109,HD20230719
q00109,HD20230032
q00109,HD20230004
q00109,HD20230048
q00109,HD20230148
q00109,HD20230552
q00109,HD20230595
q00110,HD20230004
q00110,HD20230088
q00110,JNJ20230056
q00110,HD20230719
q00110,HD20230034
q00110,PG20230024
q00110,AAPL20230052
q00110,HD20230076
q00110,MSFT20230093
q00110,HD20231224
q00111,HD20230163
q00111,HD20230004
q00111,HD20230719
q00111,HD20230011
q00111,HD20230076
q00111,HD20230037
q00111,HD20230124
q00111,HD20230025
q00111,HD20230155
q00111,HD20230066
q00112,LIN20231106
q00112,AMZN20230983
q00112,UNH20231332
q00112,META20231559
q00112,PG20230430
q00112,LIN20230559
q00112,AMZN20230980
q00112,HD20231308
q00112,HD20231312
q00112,UNH20231321
q00113,HD20230339
q00113,HD20230354
q00113,HD20230529
q00113,HD20230004
q00113,NFLX20230239
q00113,UNH20231688
q00113,DAL20230628
q00113,HD20231485
q00113,NVDA20230413
q00113,HD20230141
q00114,AAPL20230331
q00114,GOOGL20230578
q00114,DAL20230516
q00114,DAL20230525
q00114,PG20230429
q00114,NVDA20230431
q00114,ADBE20230619
q00114,NVDA20230218
q00114,NVDA20230534
q00114,LIN20230557
q00115,HD20230414
q00115,HD20230410
q00115,HD20230415
q00115,HD20230004
q00115,HD20230011
q00115,BRK.A20230806
q00115,HD20230423
q00115,HD20230417
q00115,HD20230529
q00115,BRK.A20230809
q00116,HD20230034
q00116,HD20230004
q00116,HD20230066
q00116,HD20230071
q00116,HD20230415
q00116,HD20230414
q00116,BRK.A20231386
q00116,HD20230163
q00116,HD20230191
q00116,BRK.A20230179
q00117,HD20230798
q00117,META20231230
q00117,ADBE20231034
q00117,GOOGL20231043
q00117,PG20230772
q00117,JNJ20230931
q00117,CPNG20231023
q00117,MSFT20231020
q00117,AMZN20230762
q00117,PG20230769
q00118,META20231500
q00118,V20231440
q00118,TSLA20231106
q00118,ADBE20231335
q00118,NFLX20230864
q00118,NFLX20230837
q00118,HD20230890
q00118,MSFT20231295
q00118,AAPL20230707
q00118,CPNG20231301
q00119,AAPL20230557
q00119,CPNG20230996
q00119,AAPL20230236
q00119,JNJ20230947
q00119,AAPL20230004
q00119,ADBE20230967
q00119,HD20230721
q00119,ADBE20230483
q00119,NVDA20230912
q00119,AMZN20230024
q00120,AAPL20230251
q00120,AAPL20230247
q00120,AAPL20230244
q00120,AAPL20230254
q00120,AAPL20230026
q00120,META20230021
q00120,NVDA20230462
q00120,META20230020
q00120,TSLA20230171
q00120,AAPL20230390
q00121,AAPL20230707
q00121,BRK.A20231679
q00121,TSLA20231108
q00121,V20231264
q00121,AMZN20230940
q00121,AMZN20231341
q00121,ADBE20231336
q00121,META20231502
q00121,UNH20231008
q00121,CPNG20231302
q00122,MSFT20231621
q00122,MSFT20231610
q00122,NVDA20231518
q00122,MSFT20231609
q00122,NVDA20230611
q00122,HD20230351
q00122,META20230585
q00122,NVDA20230610
q00122,V20230346
q00122,AAPL20230221
q00123,AAPL20230596
q00123,AAPL20230030
q00123,AAPL20230927
q00123,ADBE20231089
q00123,ORCL20231769
q00123,NVDA20231569
q00123,META20231323
q00124,AAPL20230244
q00124,AAPL20230254
q00124,AAPL20230251
q00124,AAPL20230247
q00124,AAPL20230240
q00124,JNJ20230131
q00124,JPM20233760
q00124,NVDA20231409
q00124,META20230684
q00124,ADBE20230474
q00125,AAPL20230333
q00125,LIN20230296
q00125,NFLX20230344
q00125,TSLA20230490
q00125,HD20230423
q00125,ORCL20230663
q00125,TSLA20230492
q00125,MSFT20230612
q00125,NVDA20230517
q00125,ADBE20230610
q00126,DAL20231431
q00126,TSLA20231259
q00126,V20231323
q00126,AAPL20230831
